Application Issues,Unable to update Single Timesheet
Application Issues,Macros not running in my system
Hardware Issues,LAN Open port not working
Application Issues,Reconnect issue
Application Issues,STS/SYNC Code issue
Hardware Issues,O365 patches need to be installed
Hardware Issues,Vodafone dongle
Application Issues,unable to work on eAudit.
Application Issues,UK VDI Error
Application Issues,SAP & GLMS
Application Issues,UK SAP timesheet appearing in different language.
Login issues,unable to login bit locker recovery key
Application Issues,Tableau is not working
Login issues,Unable to login to windows account locked error
Application Issues,User is unable to access to any sites in the browser
Application Issues,Unable to login to sync time sheet. GR05C.08
Application Issues,intra net page not working
Application Issues,User is facing issue with Excel in VDI
Hardware Issues,Server INDELEXC306 (10.188.0.148) has high utilization for RAM
Hardware Issues,Server INDELEXC304 (10.188.0.146) has high utilization for RAM
Application Issues,Unable to send emails from India system.
Login issues,Account is locked.
Application Issues,e audit not launching
Hardware Issues,Server INDELSRV202 (10.211.1.52) has high utilization for RAM
Login issues,User requested to unlock the windows account.
Login issues,Requesting for unlock the system.
Application Issues,Excel is not working in Citrix
Login issues,Unable to login account got locked
Application Issues,Update extension number on Address book/Mysite
Hardware Issues,Server Down : INDELKGSSRV22 (10.211.1.72)
Hardware Issues,Server Down : INDELKGSSRV21 (10.211.1.71)
Application Issues,unable to connect to outlook. Prompting for credentials again and again.
Application Issues,Addins installation
Application Issues,Outlook issue
Hardware Issues,Alert: No backup for last 7 days Type: Job Management - Data Protection
Hardware Issues,Unable to connect to internet through Dongle
Application Issues,VMware SAP timesheet issue
Hardware Issues,Server INDELKGSSRV75 (10.211.1.75) has high utilization for HDD
Application Issues,Temporary installation of Alteryx software for training
Application Issues,Need more space on Local drive- VDI
Application Issues,Need to install client font
Hardware Issues,Issue with display
Application Issues,Outlook issue.
Application Issues,Outlook not working
Login issues,Forgot Indian ID Password
Application Issues,Mouse and keyboard are lost.
Application Issues,VMware not working.
Hardware Issues,Laptop is not working
Hardware Issues,one desktop & not able to login to my telephone
Login issues,Forgot Indian Id Password
Login issues,Unable to login-Unlock the account.
Hardware Issues,Mouse is not working properly. Please provide the new mouse.
Hardware Issues,Temporary laptop charger required for one week.
Login issues,Reference account is locked-Unlock the account.
Application Issues,"User is unable to login to VDI ,Getting the error the source for the Desktop is unavailable"
Login issues,Unable to login-unlock the account.
Login issues,User is unable to login getting Trust relationship error
Hardware Issues,Mouse is not working properly.
Hardware Issues,Monitor issue
Application Issues,Dreamweaver is not working.
Application Issues,Unable to restore engagement file in eAudit.
Application Issues,Rekonnect not working
Application Issues,WS : KOWTC.10.169. Outlook not opening
Application Issues,S&P CapIQ Excel plugin
Hardware Issues,system not able to login
Application Issues,Low disk space issue in VDI
Hardware Issues,DOC station setup
Application Issues,S&P Capital IQ plugin needs to be updated
Login issues,unable to login-unlock the account.
Application Issues,"Outlook issues, e-mails getting stuck in outbox"
Login issues,unable to login-unlock the account.
Login issues,unable to login-unlock the account.
Application Issues,Outlook is not working.
Application Issues,Print option to save PDF in Server not working
Application Issues,Unable to access the HP ALM.
Application Issues,We are not able to print state sourcing attachment in new Link work paper environment.
Login issues,Account Locked
Application Issues,VPN error
Application Issues,Print access issue
Application Issues,"Getting ""Access denied. Contact your administrator."" error while trying to access \\indelkgsfsr01\T&R-Home\1 Admin\T&R Strategy Hub\Tools creds and us"
Hardware Issues,Monitor not working properly
Application Issues,"hi team , my eaudit app is crashing every now and then . Can you pls help me fix"
Application Issues,Excel is slow
Hardware Issues,Font installation
Login issues,Account locked out
Application Issues,Excel Issues
Login issues,Account is locked
Application Issues,
Application Issues,Mobile Iron not working
Application Issues,Unable to login to UK VMware
Application Issues,"I have an issue with my re-connect, for that I should share my local screen with the consultant in Mumbai. But as I do not have that option, could you"
Hardware Issues,Password issue and Data card issue
Application Issues,"I'm not able to login VMware. Could you please check. Error message: ""Your connection to the remote computer ended"""
Application Issues,Google search engine couldn't be found in VDI
Application Issues,"Hello Team, I recently got internally transferred to an new department and would be needing Cisco access . Can it be provided asap. Thanks, Amit Gu"
Application Issues,Access to the URL is blocked. http://10.211.1.167:15871/cgi-bin/blockpage.cgi?ws-session=18446744071563011196
Hardware Issues,AV need to enable and update on user machine
Hardware Issues,trust relationship error
Application Issues,Ctrl P is not working in Citrix
Application Issues,Unable to send emails through Outlook
Application Issues,VDI Login Error
Application Issues,GO-FM GSOC NIBS <go-fmgsocnibs@kpmg.com> Remove me from this mailbox
Application Issues,Unable to login to Skype and offshore folder in US VDI.
Hardware Issues,Issue with the mouse.
Application Issues,Access to Worksite/Filesite.
Application Issues,Not able to see single timesheet entry
Hardware Issues,"After my seat has been moved, my workstation phone has not been working. As a result I am unable to give my extension number to anyone within KPMG. Pl"
Application Issues,Access to Thomson One
Application Issues,user unable to create PDF File.
Hardware Issues,need to install alteryx
Application Issues,"Unable to run macros, as this option is disabled"
Application Issues,User requested for Skype and chrome access inside the VDI
Application Issues,need some assistance for the skype meeting.
Application Issues,Powertools
Hardware Issues,trust relation ship error
Login issues,Bit locker recovery key required to login.
Application Issues,Excel not working
Application Issues,I have a training tomorrow on Alteryx for which I need to get it installed. Please help me with that asap.
Login issues,"Account is locked, Not able to log in."
Application Issues,User is unable to open a KPMG link in the browser getting authentication error
Application Issues,Not able to access https://kpmguk.service-now.com/ in VMware (UK system)
Hardware Issues,Required font missing
Application Issues,Access to worksite/filesite
Application Issues,outlook not working. mails are stuck in outbox and inbox is empty.
Application Issues,Access to Thomson one Access
Application Issues,"User is unable to send the mails,Getting send and receive error"
Application Issues,Eaudit issue
Application Issues,Unable to access the Skype on UK VDI.
Application Issues,
Application Issues,VDI Latency
Application Issues,Citrix link not working
Login issues,forgot password
Application Issues,I cant print neither can I send mails to the external candidates. I am from HR team.
Application Issues,User is facing issue with E-Audit
Hardware Issues,Mouse issue
Hardware Issues,Keyboard issue
Application Issues,VMware is slow
Application Issues,eAudit issue
Application Issues,Citrix receiver to be reinstalled.
Application Issues,
Application Issues,VDI slow performance Adithi KRC audit 4th Floor 61321272 9449528238
Application Issues,"eAudit crashing, VM Ware lagging immensely"
Application Issues,LAN not working properly
Application Issues,"VM ware crashed, e audit crashed, outlook crashed, vm ware stuck"
Application Issues,I 'm not able to send mails from the following mailbox: GO-FM Global Account Tools go-fmglobalaccountto@hub001.kpmg.com
Application Issues,Chrome installation and Google access
Application Issues,Unable to login Large File Transfer (LFT) inside VDI
Login issues,Account is locked
Application Issues,Unable to print the documents due to DLP.
Application Issues,Unable to print the documents due to DLP.
Application Issues,Copy files from excel is not working
Application Issues,User is facing issue with Outlook
Application Issues,Outlook issue
Hardware Issues,User requesting assistance in seeting java envment variable.
Application Issues,Microphone port not working in laptop
Application Issues,"VDI Shared Drive Access, Google Chrome and Internet Explorer not working"
Hardware Issues,BAD Smiley & GLMS
Application Issues,Unable to upload picture and receiving error
Application Issues,Outllook - pst
Hardware Issues,Server INDELSRV201 (10.211.1.51) has high utilization for RAM
Hardware Issues,Server INDELKGSSRV69 (10.211.192.91) has high utilization for CPU
Hardware Issues,"Incident =802374 has been closed trice without providing a complete solution. I have checked mysite, there is no option to update the directory mobile"
Application Issues,Outlook on local says working offline
Hardware Issues,Printer issue.
Application Issues,Need to send Email to Bank to activate my salary account.
Application Issues,Excel files are not opening
Application Issues,Needed to Install KPMG Internal 280G Calculator Application
Hardware Issues,Problem with the Display
Hardware Issues,LAN cable is not working.
Hardware Issues,"Hi, I have been facing the issue with loose connection of the charger, resulting of system shutdown Regards, Rashmi Seat No: Bo.06.N. 354 ( NEAR PV"
Application Issues,Unable to login to UK VDI.
Application Issues,Unable to access site
Hardware Issues,Touch pad is not working.
Application Issues,User is unable to login to UK VDI.
Application Issues,Excel test needs to be conducted for the interview round.
Hardware Issues,User requested for Temporary Laptop charger for 1 Day
Hardware Issues,system not working properly
Application Issues,Certain links useful for our projects are not working. http://www.zenrx.org/ . We need it urgently to deliver a project
Application Issues,"Hi team, for some reason I have lost access to Hub. I was able to access until last week."
Hardware Issues,User is facing issue with Laptop Charger
Hardware Issues,User is unable to login to the system.
Application Issues,Datacard not working
Application Issues,I am unable to log into Concur.
Application Issues,User contacted for Excel issue in US Citrix VDI.
Application Issues,Password recovery for UK VDI (VMWare)
Hardware Issues,User is unable to login to the system.
Hardware Issues,"I need two LAN wires, a power cable for the monitor (Lenovo), a Monitor to Laptop cable. I came in office today to see everything is missing. Please p"
Hardware Issues,Monitor display issue.
Hardware Issues,Display Colors turned black and white
Hardware Issues,monitor not working.
Application Issues,eAudit crashed & not opening now
Application Issues,Excel crashing and system slow
Application Issues,storage is full
Application Issues,eAUDIT NOT RESPONDING
Application Issues,User requested for data card software installation
Application Issues,Storage is full
Hardware Issues,Keyboard issue.
Application Issues,Hub not working
Hardware Issues,Touch pad right click button is not working.
Application Issues,VDI Storage is full
Application Issues,PPT needs to be updated
Hardware Issues,Temp Charger
Application Issues,VMware not opening
Application Issues,Download external documents
Hardware Issues,I dont want my monitor can you please take it back
Application Issues,Unable to access ARIS designer
Application Issues,"Unable to find Google chrome on my VM ware, have search but still unable to find"
Application Issues,User requesting assistance in setting java envment variable.
Login issues,System Password need reset from backend- URGENT
Hardware Issues,Monitor is not getting power on .
Login issues,forgot password
Hardware Issues,System got freezed and unable to operate anything. Please resolve ASAP. Thank You.
Application Issues,low disk space in VDI
Hardware Issues,Server INDELKGSINFRA08 (10.211.1.122) has high utilization for CPU
Application Issues,For me STS (single timesheet ) not configured in Re connect
Application Issues,e-audit
Hardware Issues,WIFI issue.
Application Issues,Exchange of Data Card
Hardware Issues,Asset allocation
Hardware Issues,Want to change my working station
Application Issues,Outlook is not working.
Login issues,Login Issue.
Application Issues,Need to reset Oper Account Password
Application Issues,Vm Ware issue
Application Issues,Unable to upload documents in PF Grievance site
Application Issues,User is facing issue with Wireless
Application Issues,Unable to export finance report on excel spreadsheet
Hardware Issues,Seeking information on IT Ticket logged
Application Issues,Hi Team - Can you please help me install Roboto font on my system?
Application Issues,Print issue.
Login issues,Seeking information on IT Ticket logged
Application Issues,Enable proxy IE
Application Issues,Unable to print
Application Issues,"Hi Team, My GLMS is not working when I connected from my wifi or hotspot. Its really urgent for me request to look into this."
Hardware Issues,Lost the mouse. Need new mouse.
Application Issues,Unable to enter time against training and actuarial study leaves in SAP. This is for entire KGS UK Actuarial team
Hardware Issues,Dock satiation is not receiving the power supply
Application Issues,E audit not working
Application Issues,Not able to access the feedback link
Hardware Issues,Server Down : INDELGC31 (10.211.1.100)
Application Issues,ADFI Plug in is not working.
Application Issues,unable to open macros
Application Issues,User is unable to access clara link.
Application Issues,"Outlook, Skype and Internet not working."
Application Issues,E-audit crash
Application Issues,User requesting for aris access inside UK VDI.
Application Issues,System Speed Issues
Application Issues,System Speed Issues
Application Issues,User is issue with Excel Macros
Hardware Issues,Request for Laptop Charger
Application Issues,user requesting to map share folder.
Hardware Issues,Server INDELKGSSRV04 (10.211.1.19) has high utilization for RAM
Hardware Issues,Server INDELKGSSRV70 (10.211.192.97) has high utilization for CPU
Hardware Issues,Server INDELKGSSRV75 (10.211.1.75) has high utilization for CPU
Hardware Issues,Server INDELEXC304 (10.188.0.146) has high utilization for RAM
Hardware Issues,Server INDELSRV202 (10.211.1.52) has high utilization for RAM
Application Issues,User is facing Slowness issue in Excel.
Hardware Issues,Unable to login from Home network either on laptop or Mobile App
Hardware Issues,User requested for Font installation.
Application Issues,Remove mail box access given to Ayush Rastogi
Hardware Issues,Server INDELEXC306 (10.188.0.148) has high utilization for RAM
Application Issues,Unable to open outlook
Login issues,log in issue
Hardware Issues,Display Issue & Outlook not working
Hardware Issues,I lost of ID Card- Please issue an new ID Card at the earliest
Hardware Issues,Require LAN cable at work station.
Application Issues,Eaudit issue.
Application Issues,"E-Audit is not functioning, unable to open it since yesterday evening."
Hardware Issues,Server IM is not working
Application Issues,VMware login issue
Application Issues,account locked in
Application Issues,Reconnect Issue
Application Issues,Java update for exit clearance
Application Issues,"Size to be increased for the share folder ""OGC Legal Support"""
Application Issues,Thinkcell license issue
Application Issues,Vmware not working. the assigned desktop source not available GR10C.005
Hardware Issues,Request for new Laptop Charger
Application Issues,Mapping of network drive
Application Issues,User want to update profile pic inside UK VDI. on outlook and Skype.
Hardware Issues,User is facing issue with LAN
Application Issues,VM Ware is too slow
Application Issues,eAudIT is not opening
Application Issues,'Change wizard' disabled on eAudit
Hardware Issues,BO.06.N.346 display issue on additional monitor.
Application Issues,
Hardware Issues,DIPLAY ISSUE
Application Issues,success factor link some training courses issue
Application Issues,Need Google Chrome in my UK environment
Hardware Issues,One monitor not detecting
Hardware Issues,Issue with 'Ctrl' key in Keyboard. Not working properly
Application Issues,User is facing issue with Skype credentials
Application Issues,Unable to view the picture on Skype.
Application Issues,Eaudit is getting close again and again showing some error.
Hardware Issues,B0.04.th floor IP phone not working phone not registered error
Application Issues,User is facing issue with Outlook
Hardware Issues,Heating issue
Login issues,Password need to reset for windows.
Application Issues,"The UK email id Simran.virmani@kpmg.co.uk has been added to these distro UK-DL MAN_Ser GS KGS Analysts, UK-DL MAN_Ser GS however all the emails are b"
Application Issues,Less space in C:\ drive in VMWare (UK System). Not able to install Alteryx application from software center.
Application Issues,User is facing issue with Outlook getting Send and receive error
Application Issues,VPN not working access is there for user
Application Issues,GLMS – Global Learning Management System is not working
Application Issues,KPMG toolbar not working
Application Issues,"Client link not working properly. Seat no 818, KCRC room 2"
Application Issues,Data download issue - urgent
Hardware Issues,RSA Token Request
Application Issues,Unable to access the URL getting Turn on TLS .
Application Issues,User requested for present Desktop and audio & Video option in Skype
Hardware Issues,RSA token installation on user machine
Application Issues,Unable to access VDI
Hardware Issues,2 Batteries are required for Shashank's keyboard.
Application Issues,Smart View not active on Excel
Application Issues,Unable to access the data card.
Application Issues,User requested for assistance in outlook
Application Issues,Need to structure salary under FEB in payroll portal as a new joiner.
Application Issues,printers need to install on user machine laptop got replaced.
Hardware Issues,Requesting for Travel Dock.
Application Issues,Unable to hear the Audio from Skype though microphone.
Application Issues,Need below software to get installed for Durham Project
Application Issues,"Hi, unable to load emails on my mobile phone. Infinity Tower C. 9.198"
Application Issues,Unable to access GLMS link
Hardware Issues,Server INDELEXC306 (10.188.0.148) has high utilization for RAM
Hardware Issues,Monitor issue and LAN Cable
Application Issues,GLMS portal not accessible
Application Issues,E-Audit Not Launching
Application Issues,Macros for MS excel and word
Application Issues,Not able to access VMware UK server
Application Issues,Sync not working
Application Issues,User is unable to connect to VPN.
Hardware Issues,System is hanging frequently.
Application Issues,User is facing issue with the VDI Performance
Application Issues,US LAN is not working at my desk
Application Issues,need to map share drive on user machine
Application Issues,Printer access GDC 2
Application Issues,3rd floor GDC2 printer access request
Login issues,Windows account got locked.
Application Issues,Laptop charger has been lost requesting for other charger.
Application Issues,UK SAP: Not able to log in
Application Issues,Lost my laptop charger.
Application Issues,Unable to print getting error
Hardware Issues,
Application Issues,"Disable ""iManage"" from VMWare Outlook."
Application Issues,RSA Secure ID token expiring
Application Issues,You tube not working
Login issues,Account locked out issue.
Application Issues,Font installation
Application Issues,Unable to access UK SAP
Application Issues,VMware not working
Hardware Issues,Unable to turn on the laptop-not booting up.
Application Issues,Hi The below mentioned URL is not working in VPN connectivity environment. Kindly resolve the issue at earliest. http://inblrkgsapp01/sites/Tech_Exce
Application Issues,Scaling is set to 150% on VMware.
Hardware Issues,Monitor 2 display is not coming
Application Issues,Issue in connecting CISCO
Hardware Issues,User is facing issue with external Monitor
Application Issues,Capital IQ is not working.
Application Issues,Capital IQ plug-in not present in Excel
Application Issues,Skype for business - not supporting audit and video calls within VDI and outside.
Hardware Issues,LAN is not working.
Hardware Issues,Needs to change my Keyboard.
Application Issues,Cannot access personal gmail to access private mails when at home
Hardware Issues,display issue
Hardware Issues,IP hone issue
Application Issues,need to clear c drive on vdi
Login issues,IP phone is not working.
Application Issues,Unable to login UK VDI.
Application Issues,Unable to send mails in outlook.
Application Issues,Unable to print the documents due to DLP.
Hardware Issues,Server INDELEXC305 (10.188.0.147) has high utilization for RAM
Application Issues,Airtel Data card not working
Application Issues,Font installation
Application Issues,Unable to take the print due to DLP error.
Application Issues,eAudit application is not working
Hardware Issues,monitor not working
Application Issues,Please install Beyond Compare inside the UK VDI
Application Issues,Data Card not working properly.
Application Issues,"Java Application Error for ""Exit Clearance"""
Hardware Issues,LAN cable is not working.
Application Issues,Unable to access \\inblrkgsfsr01\USGDCAUDIT share drive.
Application Issues,Excel not working properly
Application Issues,Unable to send e-mail to onshore client in outlook getting DLP error
Application Issues,SAP time sheet issue on UK VDI
Hardware Issues,Need to install font
Application Issues,"User facing Excel issue inside the Citrix, it is not responding."
Application Issues,User requested to re-install the Citrix Receiver.
Hardware Issues,Replacement of mouse
Application Issues,Outlook is not working.
Application Issues,User contacted for Outlook issue.
Application Issues,excel issue
Login issues,Unable to login-Unlock the account.
Application Issues,Data card installation.
Application Issues,I have forgotten my UK VDI's password and hence cannot login
Application Issues,User is unable to take the printouts
Hardware Issues,Temp mouse required for today.
Application Issues,Increase Share drive space
Application Issues,Request you to increase the Shared Drive \\KPMG-Learning-Academy (\\inblrkgsfsr01) to additional 300 GB
Application Issues,CapIQ Plugin
Application Issues,Unable to paste the data from the Excel to PowerPoint though toolbox.
Application Issues,"Despite having the access to CRM/MSD, I'm unable to access worksite in VDI outlook for the opportunity number 90002483."
Application Issues,"Low disc space in C drive, facing this issue inside the VDI Please check and clear some space around 15-20GB."
Application Issues,Not able to login to UK VDI
Application Issues,Unable to login on VDI using windows 10 server
Application Issues,KPMG EXTEND - Adding new procedure in EXTEND. (with in US Audit VDI)
Application Issues,Kindly provide access to the below mentioned link
Application Issues,Permission to send mails using IN-FM KGS InQUIZitive
Application Issues,Query around Mailbox membership
Application Issues,User is facing issue with SAP in UK VDI
Application Issues,Outlook issue with Bot machines
Application Issues,VMware not working
Application Issues,cannot access the mailbox in UK environment
Hardware Issues,Server INDELEXC304 (10.188.0.146) has high utilization for RAM
Hardware Issues,Test to be transferred
Application Issues,Can you please install Power BI on my machine- email attached
Hardware Issues,Server INDELSRV202 (10.211.1.52) has high utilization for RAM
Hardware Issues,VPC Login failed Server issue .
Application Issues,UK VDI account locked.
Application Issues,I am unable to open Outlook
Application Issues,Not able to install printer on my device. Please assist.
Application Issues,Excel files aren't - Urgent
Application Issues,VMware outlook not working
Application Issues,User is requesting for the US Sharepoint access for Colleagues.
Hardware Issues,Kindly have the desktops placed at the bottom/ side of the table or the end of the classroom
Application Issues,User is facing issue with VDI. Error:No Source Desktop Available
Application Issues,VMWare issue
Application Issues,Unable to login to UK VDI
Application Issues,Outlook is not working .Unable to send emails.
Application Issues,"Hi Team, facing following issue in accessing Capital IQ. Thanks!"
Application Issues,Macro issue.
Application Issues,e-audit not working
Application Issues,Requesting a temp laptop installed with Skype for business in KGS Infinity Building - 9th Floor
Application Issues,User requested for datacard software installation.
Application Issues,Unable to Print
Application Issues,I am not able to join Skype meeting in UK VMware environment.
Hardware Issues,Server INDELEXC305 (10.188.0.147) has high utilization for RAM
Login issues,Need to reset password for windows account unable to login
Application Issues,Need to install fonts
Login issues,User requested to unlock the windows account as it is got locked out.
Application Issues,Unable to log in into Re-Konnect
Hardware Issues,Server Down : INDELKGSSRV22 (10.211.1.72)
Hardware Issues,Server Down : INDELKGSSRV66 (10.211.192.90)
Hardware Issues,Server Down : INDELKGSINFRA04 (10.211.1.114)
Hardware Issues,Server Down : INDELKGSINFRA03 (10.211.1.112)
Hardware Issues,Server Down : INDELKGSINFRA05 (10.211.1.116)
Hardware Issues,Server Down : INDELKGSCV13 (10.211.1.84)
Hardware Issues,Server Down : INDELKGSCV12 (10.211.1.83)
Hardware Issues,Server Down : INDELKGSINFRA07 (10.211.1.120)
Hardware Issues,Server Down : INDELKGSINFRA08 (10.211.1.122)
Hardware Issues,Network device Down : INDELKRCASA01-Pry (10.211.1.164)
Application Issues,Application error in eAudit.
Hardware Issues,Please help me to setup new dokstation
Application Issues,Unable to login US Citrix VDI.
Application Issues,JobTrack not working
Hardware Issues,Keyboard is not working properly.
Hardware Issues,LAN issue
Application Issues,RSA securID Token is expiring in 4 days
Application Issues,Unable to login UK VDI.
Hardware Issues,mouse issue
Application Issues,Unable to login to citrix.
Application Issues,VM ware not working
Hardware Issues,docking station changing
Application Issues,Unable to login to VMware audit profile
Application Issues,not able to login(VDI)
Application Issues,KPMG macro in Power Point no working correctly.
Hardware Issues,Require assistance in connecting the dock station and LAN cable.
Hardware Issues,Doc- Station Issue
Application Issues,Unable to login to vmware connection timed out error.
Hardware Issues,Doc station issue
Hardware Issues,Mouse needed
Application Issues,Enable Macros in Excel
Application Issues,eAudit not opening
Application Issues,Unable to login to Skype outlook working from home.
Application Issues,Unable to connect to data card.
Application Issues,KPMG toolbox not working
Application Issues,Unable to move forward on the Technology Foundations course
Hardware Issues,User requested for engineer assistance in connecting desktop on behalf of Director.
Application Issues,Not able to receive emails in my UK Outlook. - Ajay.Muthappa@KPMG.co.uk
Application Issues,VM Ware not working(New Joinee)
Hardware Issues,IP phone user log issue
Application Issues,Unable to view PDF without it being downloaded on VDI.
Application Issues,Unable to send mails from outlook
Application Issues,Excel is hanging many a times and often crashing too.
Application Issues,I am working from home and unable to sign-in to skype for business
Hardware Issues,Desk is moved
Application Issues,eAudIT crashing
Hardware Issues,Laptop is not powering ON. Gr05c.08.203
Hardware Issues,Request for new screen.
Login issues,Windows account has been locked out.
Hardware Issues,Kindly assist with LAN configuration
Login issues,Laptop locked
Application Issues,Not connected to VDI
Login issues,Windows account has been locked out.
Hardware Issues,Unable to login Indian
Application Issues,Data-card doesn't supports Outlook and Skype.
Application Issues,Mobile Iron disabled since I have not logged on for more than 10 days as I was on leave.
Hardware Issues,need a power cable for LG monitor. BO.04.609
Application Issues,Need to Map HR share Folder.
Login issues,Windows account has been locked out.
Application Issues,The e-audit application is showing an error while creating a new file.
Application Issues,Capital IQ is not working.
Application Issues,Unable to access remote VPN using data card
Application Issues,Unable access on the files on eaudit screen.onshore team given access but unable to open. UK login ID: ukrcgraj
Hardware Issues,system is not getting power on
Application Issues,System Hang
Application Issues,VMWare application not working
Application Issues,ReKonnect Page is not displayed correctly.
Hardware Issues,Unable to connect the US Lan GR10C.05.699
Login issues,Account locked out.
Application Issues,Low space in VDI
Hardware Issues,User requested for engineer assistance in connecting Desktop.
Application Issues,Outlook not working try to connect and offline
Application Issues,Data card not working error no network.
Application Issues,Un-install the Capital IQ 9.4.3 version and install 9.41
Application Issues,Unable to use US VDI Error: you don t have the appropriate certificate installed in you system
Application Issues,VPN error
Hardware Issues,Unable to access Multiple screens in Laptop using tab+alt short cut.
Hardware Issues,Unable to login
Hardware Issues,Server INDELEXC304 (10.188.0.146) has high utilization for RAM
Application Issues,Unable to proceed to the second module of Technology Foundation
Application Issues,Not able to access Software center and unable to install Alteryx which is available in software center in VMware (UK System)
Hardware Issues,
Application Issues,VDI Login issue.
Application Issues,Unable to access particular link to access MS teams application.
Hardware Issues,Need Phone for the newly created Desk#216 (Bo.02.N.216)
Application Issues,Global Learning Management Systems not working on Internet Explorer
Application Issues,"Have Eclipe and Jave installed, but need the maven to be added to the environment variables and create a path as well. can this be created in the syst"
Application Issues,Data card not working.
Login issues,User is unable to login to the system.
Application Issues,Unable to make Skype calls.
Application Issues,I am not able to log in to my VMWare UK environment!! Please sort this problem out on an urgent basis as I solely work on UK environment.
Application Issues,"Unable to Open eAudit file. Error message ""Switch in progress"""
Application Issues,Unable to print the documents. error: blocked confidential data detected.
Application Issues,"Citrix link not working, please send someone on the desk (Gurgaon office) GR10C.5.249"
Hardware Issues,Please let me know how to surrender an asset
Application Issues,Unable to login to Skype and user is new joiner.
Application Issues,MS Word slowness issue.
Application Issues,Unable to take the print user is from tax dep
Application Issues,eAudit issues
Application Issues,User contacted for slowness issue with Excel in UK VDI.
Application Issues,Mails not being sent from functional mailbox
Application Issues,
Application Issues,Uk-fm Funds resourcing mailbox is not working. Request you to please resolve it asap.
Application Issues,
Application Issues,Unable to complete the training.
Application Issues,Cap IQ excel plugin not working
Application Issues,"Due to change in e audit server , the eaudit file in not getting updated for me"
Application Issues,Vmware not working error remote session ended
Application Issues,VM Ware login issue
Application Issues,Capital IQ plug ins disabled
Application Issues,Data card installation.
Hardware Issues,Network Link INDELKGSINFINSW01 to INDELKGSINFINSW07 (10.211.48.91-10.211.48.105) has high utilization for Link Utilization
Hardware Issues,Network Link INDELKGSINFINSW01 to INDELKGSINFINSW07 (10.211.48.91-10.211.48.105) has high utilization for Link Utilization
Hardware Issues,Network Link INDELKGSINFINSW01 to INDELKGSINFINSW05 (10.211.48.91-10.211.48.100) has high utilization for Link Utilization
Hardware Issues,Network Link INDELKGSINFINSW01 to INDELKGSINFINSW07 (10.211.48.91-10.211.48.105) has high utilization for Link Utilization
Application Issues,User requesting to upgrade the Java plugin.
Application Issues,
Application Issues,Low disk space in UK VDI C drive
Application Issues,Lost Data card.
Hardware Issues,System is extremely slow. Both India and VMware and hence hampering productivity. Raised ticket but was automatically closed.
Hardware Issues,HDMI to VGA connector cable nor working
Hardware Issues,Font Installation
Application Issues,KPMG tool bar in the power point is not working
Application Issues,Vm Ware not working
Application Issues,VMware doesn't work
Application Issues,VMware login issue
Hardware Issues,IT compliance email - GR.10C.5.241
Application Issues,Unable to access the outlook.
Application Issues,VM Ware Crashing
Hardware Issues,LAN is not working.
Application Issues,User is facing issue with outlook inside UK VDI.
Application Issues,eAudit Crashing
Application Issues,Nexis not operational
Application Issues,Network Link INDELKGSINFINSW01 to INDELKGSINFINSW07 (10.211.48.91-10.211.48.105) has high utilization for Link Utilization
Application Issues,Access to Trainings
Application Issues,Skype Meeting Option not visible in Outlook
Application Issues,Print screen is not working.
Application Issues,Capital IQ plug in to be installed
Application Issues,Low Disk space in UK VDI.
Application Issues,PDF error
Login issues,Unable to login-Trust relationship error.
Application Issues,Unable to open excel files due to disk space issue
Hardware Issues,Laptop keyboard is not working.
Application Issues,Require access to File site and Thomson one inside UK VDI.
Hardware Issues,Open port is not working
Hardware Issues,User contacted for External monitor display issue.
Application Issues,Low disc space on VDI. Unable to open applications and documents.
Application Issues,Unable to access 2.0.
Application Issues,Update Java on my system
Application Issues,Reconnect is not working for exit clearance.
Application Issues,Outlook issue
Hardware Issues,AUDIO IS NOT CONNECTING FOR GDC - PD lab - Appraisee session
Hardware Issues,Display issue
Application Issues,Microsoft Outlook
Hardware Issues,display issue
Login issues,Unable to login-Unlock the account.
Application Issues,User is unable to access google chrome in VDI.
Application Issues,User requested for macros enable in excel.
Application Issues,Excel is not working properly. It hangs. Some times shows not responding.
Hardware Issues,
Application Issues,E-audit issue inside UK VDI
Application Issues,Locked out of VM ware
Application Issues,Oper Account password reset
Application Issues,File Share Folder - Increase Space
Application Issues,User is unable to open reconnect page.
Login issues,Login issue
Login issues,Laptop Password not working
Application Issues,Excel issue
Application Issues,Allow me to access https://kpmgbrandcentral.brandwizard.net/app/asset/asset_search.aspx?catid=0&libid=2
Application Issues,Unable to switch from UK VDI to local machine stuck
Login issues,Unable to login new joiner
Application Issues,VMWare not working. Connection to remote computer ended.
Application Issues,Unable to send email to outside KPMG getting DLP error
Hardware Issues,LAN not connecting
Hardware Issues,Unable to power on the laptop.
Application Issues,"unable to access VMware to fill CATS timesheet, I get the error ""You are not entitled to use the system"""
Application Issues,Excel Hanged
Application Issues,User requested for macros enable in excel.
Hardware Issues,IP phone is not working.
Application Issues,Require emails backup
Application Issues,Unable to access the GLMS.
Application Issues,Outlook not working.
Hardware Issues,External monitor display issue. 5.877
Application Issues,Hi Team The Outlook is not opening in VMWARE
Application Issues,Unable to open outlook in UK VDI.
Application Issues,the mails which should be delivered on my UK id are delivering on my India's KPMG id. Please assist me what should be the next step.
Application Issues,Unable to open outlook in UK VDI.
